-2.618904,-1.361055,-0.334183,0.955266,0.000339,-0.988935,0.497604,-0.334772,-0.085635,-0.014482,3
1.059516,-0.193422,-2.226407,-1.569456,-0.696707,0.349048,-0.621405,0.284856,0.92645,-0.455301,4
3.29615,2.209448,2.047282,0.06511,0.002849,0.391055,-0.686286,-0.377168,-0.529253,0.71177,5
0.48731,0.826126,-2.763319,1.098013,-0.111906,0.241156,0.298404,0.532772,-0.564627,-0.8274,6
-1.41645,2.261687,0.28602,-0.939021,-0.842953,0.392858,-0.183332,0.014897,0.134697,-0.423006,2
-0.307386,2.245242,1.743795,-0.174888,0.542287,-0.440654,-0.215787,0.068753,0.568247,0.00792,7
-2.49654,1.562126,1.850451,-0.57624,0.171244,0.257532,0.569058,0.585543,-0.033088,-0.153624,1
-1.811476,2.140509,0.855113,-1.090398,-0.113221,0.482846,-0.291914,0.410095,-0.247688,-0.274852,2
-1.987221,-0.947437,-0.82924,0.42593,-0.091441,-1.239081,0.369621,0.708889,-0.129381,0.208766,3
-0.827891,2.507501,-0.337891,-1.107979,0.025449,-0.168195,-1.057941,0.530116,0.177432,-0.835572,2
-2.253061,-1.123216,-0.779275,0.502228,-0.319105,-0.711853,0.288075,-0.392427,-0.50986,-0.064282,3
-0.478131,2.414269,1.963523,0.504432,0.561492,-0.520731,-0.153895,-0.028338,0.76219,0.212634,7
3.398596,-1.893487,3.397357,1.075958,-3.159447,0.561515,-0.167654,-0.679198,-1.142823,-1.75165,8
2.90173,2.387102,-1.360101,-0.311392,0.098373,0.755506,0.115451,-1.663126,-0.661897,0.54083,8
-2.118081,-0.818349,-0.892411,1.357285,0.242031,-1.045647,0.056828,0.49847,0.597232,-0.252954,3
0.287755,2.20853,-2.562864,-0.102561,-0.904987,0.410782,-0.16005,-0.461647,-0.56533,-1.009724,6
-1.353839,2.341776,0.993867,-0.943387,-0.369115,0.538132,-0.201946,0.649356,0.016466,-0.273781,2
-1.983528,-1.189872,-0.102662,-0.343928,0.138983,-1.490658,0.219569,0.420534,-0.599971,0.626926,3
-0.296578,2.109064,1.090321,-0.511351,0.770511,-0.653332,-0.30277,0.066573,0.609928,0.058626,7
3.388872,-0.035038,0.876277,-0.538961,-2.536528,-1.335589,0.394657,-0.025163,0.639808,0.037259,8
3.403558,-0.377586,0.590328,1.27146,-2.854049,-1.800409,-0.260623,0.29105,0.449566,-0.392739,8
-1.73266,-0.806271,-2.261434,1.312873,0.567439,0.701608,0.050486,-0.233223,0.296512,-0.139718,5
-2.119143,0.646901,1.600984,-1.895655,-0.100314,0.337662,0.483985,0.166814,-0.730925,0.059941,2
-2.039002,-0.798778,-0.945836,1.280353,0.316698,-0.850805,0.489948,0.269999,0.333827,-0.2593,3
-2.581617,-0.664817,0.509274,0.729593,-0.215893,-0.721789,-0.210395,-0.541763,-0.482719,-0.196141,3
-2.652593,0.229463,1.108665,1.256011,-2.41312,0.562502,-0.103298,2.034153,-0.675466,1.375694,8
0.899346,1.718858,-2.860358,-1.049654,-0.868163,-0.486188,0.139542,-0.21841,-0.717388,-0.596898,6
3.752525,2.032473,1.574684,0.195517,-0.388619,1.020831,-1.533273,0.108672,-0.370063,0.888268,5
1.620598,0.912284,-3.094196,-0.367657,-0.585163,-0.328506,0.557162,-0.030682,-0.516703,-0.554079,6
-0.352156,1.001892,-0.611531,1.836813,-1.359527,-2.146562,0.815796,-0.752874,0.576018,0.081936,8
-2.365453,-0.518037,1.890057,0.724054,-1.087845,0.497033,-1.022584,0.79343,-1.135186,0.79482,1
-0.343715,2.459563,-0.787153,-1.914827,-0.170802,0.30366,-0.310116,0.967895,-0.347252,-0.12231,2
-1.646144,1.776331,1.618715,0.833903,1.193768,-0.787474,-0.438672,0.293422,0.042969,0.395422,7
-0.889001,2.707903,0.763843,0.572846,0.326171,-0.349075,-0.584566,-0.213592,1.314693,-0.709313,7
-2.186133,-0.849647,-0.519583,1.36023,0.151442,-1.120142,0.449778,0.35414,0.401059,-0.269484,3
3.549842,1.769763,2.049647,-0.050045,0.286509,-0.002987,-0.730528,-0.404036,-0.413881,0.41335,5
-1.733994,-1.039605,-1.647005,-0.207177,-0.727078,-0.570844,-0.908176,0.964029,0.060677,1.62941,5
-2.568006,-0.499941,-0.016017,0.584823,-1.607506,-0.316524,-1.854439,-0.178673,-0.446821,0.836121,5
